year,rid,rvote,stt,eth,inc,age,sex,edu,mar,rel,chu,kid,regist,weight
2008,430,1,MO,White,$40-75k,30-44,Male,Coll,Married,Born-again Protestant,Frequent attenders,,registered,2.06666660308838
2008,490,0,MO,White,$40-75k,45-64,Female,Some Coll,Single,Protestant (not born-again),"Occasional
attenders",,registered,2.05769228935242
2008,80742,1,FL,Hispanic,$20-40k,45-64,Male,Coll,Single,Catholic,Rare attenders,,registered,2.51111102104187
2008,10441,0,CA,White,$150k+,45-64,Male,Coll,Married,Protestant (not born-again),"Occasional
attenders",No Kids,registered,1.66666662693024
2008,31232,0,FL,White,$40-75k,65+,Female,HS,Married,Catholic,Nonattenders,,registered,2.40000009536743
2008,2721,0,IL,White,$75-150k,30-44,Male,Coll,Married,Catholic,Frequent attenders,,registered,0.570999979972839
2008,70541,0,MO,Other,$40-75k,18-29,Female,Some Coll,Single,No religion,Nonattenders,No Kids,registered,5.0476188659668
2008,617,0,NY,White,$150k+,45-64,Female,Post-Grad,Married,Jewish,Nonattenders,,registered,1.47222220897675
2008,2045,1,SC,White,$75-150k,45-64,Female,Some Coll,Married,Catholic,Frequent attenders,,registered,0.644999980926514
2008,1596,1,TX,White,$75-150k,30-44,Female,Some Coll,Married,Born-again Protestant,Rare attenders,,registered,2.3289999961853
2008,20050,0,NJ,White,$40-75k,65+,Male,HS,Married,Catholic,Frequent attenders,No Kids,registered,2.38461542129517
2008,3175,0,WA,White,$40-75k,18-29,Female,Coll,Married,Protestant (not born-again),Frequent attenders,,registered,1.40100002288818
2008,1109,0,MD,White,$20-40k,18-29,Female,HS,Single,Born-again Protestant,"Occasional
attenders",,registered,3.33333325386047
2008,20226,0,PA,White,$75-150k,45-64,Female,HS,Married,Catholic,Rare attenders,No Kids,registered,6.79487180709839
2008,1165,1,MI,White,$75-150k,45-64,Female,Coll,Married,Born-again Protestant,"Very frequent
church attenders",,registered,0.492000013589859
2008,80699,1,WA,White,$75-150k,45-64,Male,HS,Single,Catholic,Rare attenders,,registered,4.86666679382324
2008,20231,0,TX,Hispanic,$75-150k,45-64,Male,HS,Married,Catholic,Frequent attenders,,registered,3.04444456100464
2008,30316,0,MI,Black,$0-20k,45-64,Male,HS,Single,Born-again Protestant,Frequent attenders,,registered,2.51111102104187
2008,31465,0,NC,White,$75-150k,30-44,Male,Coll,Married,Protestant (not born-again),"Occasional
attenders",,registered,1.97777771949768
2008,20749,0,OR,White,$150k+,65+,Female,Post-Grad,Single,Other religion,Nonattenders,,registered,1
2008,986,0,FL,White,$150k+,30-44,Male,Coll,Married,Catholic,"Occasional
attenders",,registered,1.51923072338104
2008,505,1,OH,White,$75-150k,45-64,Female,Coll,Married,Protestant (not born-again),"Occasional
attenders",,registered,1.57777774333954
2008,1939,0,DE,White,$20-40k,65+,Female,HS,Married,Catholic,Frequent attenders,,registered,1.97222220897675
2008,21039,1,TX,White,$150k+,45-64,Female,Post-Grad,Married,Born-again Protestant,Frequent attenders,,registered,2.04081630706787
2008,428,0,MO,White,$75-150k,45-64,Male,Post-Grad,Married,Protestant (not born-again),Nonattenders,,registered,1.30769228935242
2008,30211,0,FL,White,$75-150k,45-64,Male,Post-Grad,Married,Protestant (not born-again),Nonattenders,,registered,1.13333332538605
2008,20381,1,CO,White,$0-20k,18-29,Female,Some Coll,Single,Born-again Protestant,"Very frequent
church attenders",No Kids,registered,9.23076915740967
2008,889,1,OK,Other,$75-150k,45-64,Male,Coll,Married,Born-again Protestant,"Very frequent
church attenders",No Kids,registered,1.48148143291473
2008,10386,1,MO,White,$20-40k,18-29,Male,HS,Single,Born-again Protestant,Nonattenders,No Kids,registered,3.64102554321289
2008,31415,1,NY,White,$75-150k,45-64,Male,Some Coll,Married,Catholic,Nonattenders,,registered,1.55555558204651
2008,2045,1,SC,White,$75-150k,45-64,Female,Some Coll,Married,Catholic,Frequent attenders,,registered,0.644999980926514
2008,80734,0,NY,Hispanic,$40-75k,30-44,Male,Coll,Married,Catholic,Frequent attenders,,registered,2.59999990463257
2008,31122,0,CA,Hispanic,$150k+,45-64,Female,Post-Grad,Married,Catholic,Nonattenders,,registered,4.71111106872559
2008,1978,1,OH,White,$20-40k,65+,Female,Some Coll,Married,Protestant (not born-again),"Occasional
attenders",,registered,2.63333344459534
2008,10885,0,CT,White,$75-150k,65+,Male,Post-Grad,Married,Catholic,"Very frequent
church attenders",No Kids,registered,1.42857146263123
2008,1262,1,TN,White,$150k+,45-64,Male,Post-Grad,Married,No religion,Nonattenders,Kids,registered,1.74358975887299
2008,70685,0,FL,White,$20-40k,30-44,Female,Some Coll,Single,No religion,Rare attenders,Kids,registered,7.2142858505249
2008,30846,1,TN,White,$20-40k,65+,Male,< HS,Single,Born-again Protestant,Nonattenders,,registered,3.0888888835907
2008,568,1,NY,White,$75-150k,45-64,Male,Post-Grad,Married,Catholic,Frequent attenders,Kids,registered,2.44444441795349
2008,80244,0,DE,White,$150k+,45-64,Male,Coll,Married,Protestant (not born-again),Rare attenders,,registered,1.24444448947906
2008,448,1,IN,White,$0-20k,18-29,Female,< HS,Single,No religion,Nonattenders,,registered,5.36538457870483
2008,50657,1,MA,White,$20-40k,45-64,Male,HS,Married,Catholic,Rare attenders,,registered,2.03500008583069
2008,1082,1,OR,White,$40-75k,30-44,Female,Some Coll,Married,Born-again Protestant,"Very frequent
church attenders",,registered,5.02222204208374
2008,2659,0,MI,White,$75-150k,30-44,Male,Coll,Married,Protestant (not born-again),"Occasional
attenders",,registered,0.681999981403351
2008,20896,1,KS,White,$20-40k,30-44,Female,Some Coll,Married,Catholic,"Very frequent
church attenders",,registered,3.79999995231628
2008,1174,0,ME,White,$40-75k,45-64,Female,Coll,Single,Born-again Protestant,,No Kids,registered,1.4857143163681
2008,80702,1,VA,White,$0-20k,45-64,Male,Some Coll,Married,Born-again Protestant,"Very frequent
church attenders",,registered,2.04444456100464
2008,70251,0,MO,White,$20-40k,45-64,Male,Post-Grad,Single,No religion,Nonattenders,No Kids,registered,2.92307686805725
2008,1435,1,NY,White,$20-40k,65+,Female,Some Coll,Single,Protestant (not born-again),Frequent attenders,,registered,1.27777779102325
2008,10676,0,PA,Black,$40-75k,30-44,Female,Some Coll,Married,Protestant (not born-again),Frequent attenders,Kids,registered,3.30952382087708
2008,1311,0,CO,Hispanic,$150k+,30-44,Female,Post-Grad,Married,,Nonattenders,,registered,1.09200000762939
2008,21299,0,MD,Black,$40-75k,45-64,Male,Some Coll,Married,Protestant (not born-again),Rare attenders,,registered,1.08163261413574
2008,220,0,NY,White,$40-75k,45-64,Male,Post-Grad,Married,No religion,Nonattenders,,registered,1
2008,10900,0,PA,White,$0-20k,65+,Female,HS,Single,Catholic,Nonattenders,No Kids,registered,2.38095235824585
2008,30602,1,KS,White,$75-150k,65+,Male,Coll,Married,Catholic,"Very frequent
church attenders",,registered,1.02222228050232
2008,758,1,FL,White,$75-150k,45-64,Female,HS,Married,Catholic,Nonattenders,,registered,3.05769228935242
2008,885,0,TX,Black,$75-150k,65+,Male,Post-Grad,Single,Born-again Protestant,"Very frequent
church attenders",,registered,1
2008,1157,0,NH,White,$75-150k,65+,Male,Post-Grad,Married,,Nonattenders,,registered,1
2008,10666,1,NC,White,$150k+,45-64,Male,Coll,Married,Protestant (not born-again),Rare attenders,Kids,registered,1.66666662693024
2008,1416,0,MI,White,$75-150k,65+,Female,Post-Grad,Single,No religion,Nonattenders,,registered,1
2008,1167,1,NC,White,$20-40k,18-29,Male,HS,Married,Other religion,,Kids,registered,3.02857136726379
2008,70710,1,NY,White,$40-75k,30-44,Male,Post-Grad,Married,Born-again Protestant,Frequent attenders,Kids,registered,2.85714292526245
2008,1752,0,MD,Black,$75-150k,45-64,Male,Some Coll,Married,Catholic,Frequent attenders,,registered,0.493000000715256
2008,1177,0,CT,White,$75-150k,65+,Female,Coll,Married,Protestant (not born-again),Frequent attenders,,registered,1.22222220897675
2008,11002,0,TX,Black,$0-20k,45-64,Female,< HS,Single,Born-again Protestant,,Kids,registered,13
2008,1155,0,NJ,White,$75-150k,45-64,Female,Post-Grad,Married,Catholic,Frequent attenders,,registered,0.731000006198883
2008,1047,0,VT,White,$40-75k,18-29,Male,Some Coll,Married,No religion,,Kids,registered,4.25714302062988
2008,80189,1,AZ,White,$20-40k,45-64,Male,HS,Single,Born-again Protestant,"Occasional
attenders",,registered,2.88888883590698
2008,10737,0,CA,White,$40-75k,45-64,Female,Some Coll,Single,No religion,Rare attenders,No Kids,registered,2.28571438789368
2008,10424,1,CA,White,$75-150k,45-64,Male,Some Coll,Married,Protestant (not born-again),Nonattenders,Kids,registered,1.61538457870483
2008,50418,1,OK,White,$20-40k,30-44,Female,< HS,Married,Born-again Protestant,"Very frequent
church attenders",,registered,1.38499999046326
2008,160,1,PA,White,$20-40k,65+,Female,HS,Married,Protestant (not born-again),Rare attenders,,registered,3.40000009536743
2008,249,0,CO,White,$40-75k,30-44,Female,Coll,Married,Protestant (not born-again),Nonattenders,,registered,4.08333349227905
2008,10326,1,AR,White,$75-150k,30-44,Male,Coll,Married,Mormon,Frequent attenders,Kids,registered,2.11904764175415
2008,30,1,IN,White,$20-40k,30-44,Male,Coll,Married,Born-again Protestant,"Very frequent
church attenders",,registered,0.493000000715256
2008,1426,1,NY,White,$75-150k,45-64,Female,Coll,Single,Catholic,Frequent attenders,,registered,1.67307686805725
2008,10348,0,CA,White,$40-75k,30-44,Female,Post-Grad,Single,Catholic,,Kids,registered,6.74285697937012
2008,1134,1,OK,White,$75-150k,45-64,Female,Post-Grad,Married,Protestant (not born-again),Frequent attenders,No Kids,registered,1.11904764175415
2008,349,1,TN,White,$75-150k,45-64,Female,HS,Married,Born-again Protestant,Frequent attenders,No Kids,registered,2.4761905670166
2008,1177,0,CA,White,$0-20k,18-29,Female,HS,Single,Born-again Protestant,"Occasional
attenders",Kids,registered,4.59523820877075
2008,354,1,GA,White,$40-75k,30-44,Female,HS,Married,Protestant (not born-again),Rare attenders,,registered,4.06666660308838
2008,661,1,WI,White,$40-75k,45-64,Male,Coll,Married,Catholic,"Very frequent
church attenders",,registered,1.02777779102325
2008,2004,0,IA,White,$20-40k,65+,Male,< HS,Married,Born-again Protestant,"Very frequent
church attenders",,registered,1.807000041008
2008,10271,0,MI,White,$40-75k,45-64,Male,HS,Married,Protestant (not born-again),,No Kids,registered,2.45714282989502
2008,1268,0,FL,White,$20-40k,45-64,Female,Some Coll,Married,Catholic,Frequent attenders,,registered,2.20000004768372
2008,51767,0,TX,White,$20-40k,65+,Female,HS,Married,Catholic,"Very frequent
church attenders",,registered,0.732999980449677
2008,532,0,IN,White,$40-75k,30-44,Female,Some Coll,Single,Protestant (not born-again),Rare attenders,,registered,1.64444446563721
2008,80048,0,CA,Other,$75-150k,45-64,Male,Post-Grad,Married,Born-again Protestant,"Occasional
attenders",,registered,1.73333334922791
2008,209,1,IN,White,$0-20k,45-64,Female,HS,Single,Born-again Protestant,"Very frequent
church attenders",No Kids,registered,2.56410264968872
2008,162,1,PA,Other,$40-75k,30-44,Female,HS,Married,Born-again Protestant,,Kids,registered,5.22857141494751
2008,20291,0,LA,Black,$0-20k,30-44,Female,Some Coll,Single,Born-again Protestant,"Very frequent
church attenders",,registered,4.66666650772095
2008,1104,1,KY,White,$0-20k,18-29,Female,Some Coll,Married,Born-again Protestant,"Very frequent
church attenders",,registered,2.25
2008,72,1,TN,White,$0-20k,30-44,Male,HS,Single,Born-again Protestant,"Very frequent
church attenders",No Kids,registered,5.33333349227905
2008,1374,1,MI,White,$150k+,30-44,Female,HS,Married,No religion,Nonattenders,,registered,3.26666665077209
2008,11046,1,WV,White,$40-75k,45-64,Male,Post-Grad,Single,Born-again Protestant,Frequent attenders,No Kids,registered,1.15384614467621
2008,2846,1,IN,White,$20-40k,65+,Female,Post-Grad,Single,Born-again Protestant,Frequent attenders,,registered,0.493000000715256
2008,667,0,OH,Hispanic,$40-75k,45-64,Male,HS,Married,Born-again Protestant,Nonattenders,,registered,1.16199994087219
2008,658,0,CA,White,$40-75k,30-44,Female,Some Coll,Single,No religion,Nonattenders,,registered,2.94230771064758
2008,30580,1,NM,Hispanic,$75-150k,45-64,Female,Coll,Married,Protestant (not born-again),Rare attenders,,registered,4.33333349227905
2008,20159,1,IL,Hispanic,$75-150k,45-64,Female,Post-Grad,Married,Catholic,Frequent attenders,,registered,4.48979568481445
2008,30453,1,TN,White,$20-40k,45-64,Male,< HS,Married,Born-again Protestant,"Occasional
attenders",,registered,4.53333330154419
2008,1347,1,NJ,White,$75-150k,45-64,Male,Post-Grad,Married,Catholic,,No Kids,registered,2.28571438789368
2008,890,0,OR,White,$20-40k,45-64,Female,Coll,Single,Jewish,Rare attenders,,registered,0.675999999046326
2008,10939,0,MI,White,$75-150k,45-64,Female,Some Coll,Married,Protestant (not born-again),,No Kids,registered,1.85714280605316
2008,12,1,ME,White,$40-75k,45-64,Male,HS,Married,Protestant (not born-again),Nonattenders,No Kids,registered,2.9761905670166
2008,873,1,TN,White,$0-20k,65+,Male,HS,Married,No religion,Nonattenders,,registered,0.833999991416931
2008,547,0,VT,White,$75-150k,30-44,Female,HS,Single,No religion,Nonattenders,,registered,2.94444441795349
2008,717,0,VT,White,$75-150k,45-64,Male,Post-Grad,Married,Catholic,"Occasional
attenders",No Kids,registered,1.8148148059845
2008,149,1,MI,White,$40-75k,65+,Male,HS,Married,Catholic,"Very frequent
church attenders",,registered,0.912000000476837
2008,11166,0,TX,White,$75-150k,30-44,Male,Coll,Married,Jewish,Nonattenders,Kids,registered,2.33333325386047
2008,1369,0,OH,White,$20-40k,30-44,Male,HS,Married,Protestant (not born-again),Rare attenders,,registered,2.5
2008,948,1,MO,White,$20-40k,45-64,Female,HS,Single,Born-again Protestant,"Very frequent
church attenders",No Kids,registered,2.35897445678711
2008,2304,0,AL,Black,$40-75k,30-44,Female,Post-Grad,Married,No religion,"Very frequent
church attenders",,registered,0.763000011444092
2008,1563,0,KY,White,$40-75k,45-64,Male,HS,Married,Protestant (not born-again),"Occasional
attenders",,registered,2.27777767181396
2008,2956,0,NY,White,$150k+,45-64,Female,Post-Grad,Single,Protestant (not born-again),"Occasional
attenders",,registered,0.915000021457672
2008,2390,1,NC,White,$75-150k,65+,Male,Post-Grad,Married,Born-again Protestant,"Very frequent
church attenders",,registered,0.492000013589859
2008,10918,0,TX,Hispanic,$40-75k,45-64,Male,Coll,Married,Catholic,,Kids,registered,5.62857151031494
2008,10177,0,NY,White,$40-75k,65+,Male,HS,Married,Catholic,Frequent attenders,No Kids,registered,2.5
2008,31130,1,OH,White,$20-40k,45-64,Male,Some Coll,Married,Catholic,Rare attenders,,registered,2.28888893127441
2008,95,1,LA,White,$75-150k,45-64,Male,Post-Grad,Married,Born-again Protestant,Frequent attenders,,registered,1.37777781486511
2008,30892,0,WI,White,$150k+,45-64,Male,Some Coll,Married,Protestant (not born-again),Frequent attenders,,registered,1.44444441795349
2008,1002,0,MI,White,$75-150k,45-64,Male,Coll,Married,Jewish,Rare attenders,,registered,1.20000004768372
2008,51804,0,CA,Other,$20-40k,30-44,Female,Coll,Single,Catholic,Frequent attenders,,registered,1.65699994564056
2008,183,0,OH,White,$40-75k,30-44,Female,Coll,Single,No religion,Nonattenders,Kids,registered,2.74074077606201
2008,478,1,MT,White,$75-150k,45-64,Male,Post-Grad,Married,Catholic,,Kids,registered,2.94285702705383
2008,2912,1,NM,White,$40-75k,65+,Female,Some Coll,Married,No religion,Nonattenders,,registered,0.492000013589859
2008,850,1,GA,White,$40-75k,30-44,Female,Some Coll,Married,Protestant (not born-again),Rare attenders,,registered,0.976999998092651
2008,20633,0,CT,White,$75-150k,45-64,Female,Post-Grad,Married,Born-again Protestant,Frequent attenders,,registered,1.73333334922791
2008,20269,1,FL,White,$20-40k,30-44,Female,Coll,Married,Born-again Protestant,Frequent attenders,,registered,2.06122446060181
2008,2833,0,KS,White,$75-150k,45-64,Female,HS,Married,Protestant (not born-again),Rare attenders,,registered,0.79799997806549
2008,50926,1,KS,White,$40-75k,45-64,Male,Coll,Single,Born-again Protestant,"Occasional
attenders",,registered,0.7950000166893
2008,96,0,WI,White,$75-150k,30-44,Female,Some Coll,Married,No religion,Rare attenders,,registered,4.31111097335815
2008,1325,1,CA,White,$75-150k,45-64,Male,Coll,Married,Born-again Protestant,,Kids,registered,1.17142856121063
2008,779,1,AL,White,$20-40k,65+,Female,HS,Married,Born-again Protestant,"Very frequent
church attenders",No Kids,registered,5.44444465637207
2008,88,1,PA,White,$75-150k,30-44,Male,Some Coll,Married,Born-again Protestant,"Very frequent
church attenders",,registered,3.0888888835907
2008,761,0,PA,White,$75-150k,45-64,Male,HS,Married,Catholic,,Kids,registered,5.34285736083984
2008,483,1,IL,White,$150k+,45-64,Female,HS,Married,Catholic,Frequent attenders,,registered,3.20408153533936
2008,212,0,NC,White,$40-75k,45-64,Male,Coll,Single,Protestant (not born-again),Rare attenders,,registered,1.42307686805725
2008,30140,0,OR,White,$75-150k,45-64,Female,Post-Grad,Single,Protestant (not born-again),Rare attenders,,registered,1.48888885974884
2008,30033,1,PA,White,$20-40k,65+,Female,Some Coll,Single,Catholic,Frequent attenders,,registered,1.8222222328186
2008,80398,0,CA,White,$40-75k,65+,Female,Coll,Single,Protestant (not born-again),"Occasional
attenders",,registered,1.60000002384186
2008,30316,0,MI,Black,$0-20k,45-64,Male,HS,Single,Born-again Protestant,Frequent attenders,,registered,2.51111102104187
2008,900,0,TN,Black,$0-20k,45-64,Female,Some Coll,Single,Born-again Protestant,Rare attenders,No Kids,registered,1.37037038803101
2008,70388,0,TX,Hispanic,$20-40k,45-64,Female,HS,Married,Catholic,"Very frequent
church attenders",No Kids,registered,5.56410264968872
2008,70220,1,AR,White,$40-75k,45-64,Male,HS,Married,Born-again Protestant,Nonattenders,No Kids,registered,2.30769228935242
